timestamp,temperature,humidity,wind_speed,pressure,hour,day_of_week,is_weekend,wind_direction,precipitation,cloud_cover,is_warning,aqi,pm25
2026-01-04 11:00:00,18.0,77,0.8611111111111112,1019.5,11,6,1,357,0.0,74,1,141,40.3
2026-01-04 12:00:00,20.2,70,0.4722222222222222,1017.7,12,6,1,13,0.0,70,1,142,38.3
2026-01-04 13:00:00,21.5,66,0.9444444444444444,1016.6,13,6,1,155,0.0,51,1,142,36.1
2026-01-04 14:00:00,22.5,62,1.5,1015.6,14,6,1,166,0.0,98,1,141,35.2
2026-01-04 15:00:00,22.1,62,1.25,1015.1,15,6,1,140,0.0,95,1,141,36.7
2026-01-04 16:00:00,21.5,67,2.1944444444444446,1015.1,16,6,1,111,0.0,99,1,140,37.7
2026-01-04 17:00:00,19.9,80,3.083333333333333,1015.1,17,6,1,107,0.2,91,1,140,43.9
2026-01-04 18:00:00,18.8,86,3.4444444444444446,1015.3,18,6,1,112,0.0,82,1,140,63.1
2026-01-04 19:00:00,17.9,94,2.5555555555555554,1015.8,19,6,1,90,0.0,89,1,140,48.3
2026-01-04 20:00:00,17.5,95,2.6666666666666665,1016.8,20,6,1,87,0.0,89,1,138,46.8
2026-01-04 21:00:00,17.0,95,2.638888888888889,1017.6,21,6,1,90,0.0,85,1,136,44.9
2026-01-04 22:00:00,16.7,95,2.6666666666666665,1017.8,22,6,1,98,0.0,100,1,134,44.0
2026-01-04 23:00:00,16.7,93,2.25,1018.2,23,6,1,95,0.0,100,1,133,43.1
2026-01-05 00:00:00,16.8,92,2.111111111111111,1018.3,0,0,0,82,0.0,100,1,132,41.9
2026-01-05 01:00:00,16.8,94,2.111111111111111,1018.2,1,0,0,75,0.0,100,1,132,42.0
2026-01-05 02:00:00,17.0,94,2.138888888888889,1017.6,2,0,0,62,0.1,100,1,131,41.6
2026-01-05 03:00:00,16.8,95,2.25,1017.4,3,0,0,59,0.1,100,1,130,40.3
2026-01-05 04:00:00,16.6,94,2.5,1017.2,4,0,0,53,0.1,100,1,127,37.6
2026-01-05 05:00:00,16.5,95,3.2499999999999996,1017.6,5,0,0,49,0.1,100,1,124,35.5
2026-01-05 06:00:00,16.1,93,4.166666666666667,1018.5,6,0,0,43,0.1,100,1,121,32.2
2026-01-05 07:00:00,15.9,89,4.361111111111111,1019.3,7,0,0,43,0.2,100,1,117,25.4
2026-01-05 08:00:00,15.9,84,4.5,1020.1,8,0,0,41,0.0,100,1,114,19.9
2026-01-05 09:00:00,15.9,78,4.972222222222221,1021.4,9,0,0,28,0.0,100,1,111,11.7
2026-01-05 10:00:00,16.1,72,5.166666666666667,1021.7,10,0,0,30,0.0,100,1,108,8.0
2026-01-05 11:00:00,16.4,67,5.361111111111112,1021.3,11,0,0,33,0.0,100,1,104,7.7
2026-01-05 12:00:00,16.8,63,5.111111111111111,1020.4,12,0,0,33,0.0,100,1,101,8.1
2026-01-05 13:00:00,15.5,66,4.666666666666667,1019.9,13,0,0,23,0.0,100,0,98,12.2
2026-01-05 14:00:00,15.9,64,4.222222222222222,1019.1,14,0,0,24,0.0,100,0,96,10.1
2026-01-05 15:00:00,15.9,64,4.138888888888889,1019.1,15,0,0,21,0.0,100,0,94,14.0
2026-01-05 16:00:00,15.7,64,3.9166666666666665,1019.0,16,0,0,25,0.0,100,0,92,13.7
2026-01-05 17:00:00,15.4,66,3.3611111111111107,1019.2,17,0,0,27,0.0,100,0,90,14.4
2026-01-05 18:00:00,15.1,66,2.833333333333333,1019.6,18,0,0,28,0.0,100,0,87,17.4
2026-01-05 19:00:00,14.6,73,2.361111111111111,1020.5,19,0,0,25,0.0,100,0,83,11.4
2026-01-05 20:00:00,14.7,72,2.7222222222222223,1020.9,20,0,0,36,0.0,100,0,80,14.1
2026-01-05 21:00:00,14.6,72,2.972222222222222,1021.7,21,0,0,22,0.0,100,0,77,15.3
2026-01-05 22:00:00,14.6,71,3.3055555555555554,1022.0,22,0,0,14,0.0,100,0,74,17.2
2026-01-05 23:00:00,14.4,70,3.416666666666667,1021.8,23,0,0,23,0.0,100,0,72,18.8
2026-01-06 00:00:00,14.2,71,2.888888888888889,1022.0,0,1,0,15,0.0,100,0,70,20.0
2026-01-06 01:00:00,14.2,73,2.8055555555555554,1021.9,1,1,0,5,0.0,100,0,68,34.9
2026-01-06 02:00:00,14.1,74,3.5833333333333335,1021.4,2,1,0,7,0.0,100,0,67,30.2
2026-01-06 03:00:00,13.9,74,3.75,1021.5,3,1,0,5,0.0,100,0,66,30.0
2026-01-06 04:00:00,13.5,74,3.861111111111111,1021.8,4,1,0,1,0.0,100,0,65,30.9
2026-01-06 05:00:00,13.3,74,3.861111111111111,1022.4,5,1,0,359,0.0,100,0,65,29.0
2026-01-06 06:00:00,13.3,73,3.944444444444444,1023.0,6,1,0,360,0.0,100,0,64,31.1
2026-01-06 07:00:00,12.9,81,4.027777777777778,1024.1,7,1,0,8,0.0,100,0,64,10.9
2026-01-06 08:00:00,13.0,79,4.166666666666667,1025.2,8,1,0,10,0.1,100,0,63,12.5
2026-01-06 09:00:00,13.1,74,4.25,1026.3,9,1,0,12,0.1,100,0,62,15.8
2026-01-06 10:00:00,14.1,61,4.638888888888888,1026.6,10,1,0,25,0.0,100,0,62,20.1
2026-01-06 11:00:00,14.9,57,4.472222222222222,1026.4,11,1,0,29,0.0,100,0,63,22.8
2026-01-06 12:00:00,14.5,58,4.083333333333333,1025.3,12,1,0,19,0.0,100,0,65,24.3
2026-01-06 13:00:00,14.2,60,4.111111111111112,1024.7,13,1,0,13,0.0,100,0,66,23.1
2026-01-06 14:00:00,14.5,56,4.111111111111112,1023.7,14,1,0,13,0.0,100,0,67,21.2
2026-01-06 15:00:00,14.6,55,4.027777777777778,1023.4,15,1,0,5,0.0,100,0,68,19.4
2026-01-06 16:00:00,14.8,55,3.861111111111111,1023.3,16,1,0,2,0.0,99,0,69,17.8
2026-01-06 17:00:00,14.6,58,2.75,1023.5,17,1,0,355,0.0,99,0,69,17.8
2026-01-06 18:00:00,14.1,61,2.25,1023.7,18,1,0,355,0.0,100,0,69,22.5
2026-01-06 19:00:00,13.9,68,1.8055555555555556,1024.9,19,1,0,360,0.0,100,0,70,21.1
2026-01-06 20:00:00,13.6,71,1.1944444444444444,1025.2,20,1,0,2,0.0,100,0,71,32.6
2026-01-06 21:00:00,13.8,71,1.6388888888888888,1025.5,21,1,0,360,0.0,100,0,72,46.2
2026-01-06 22:00:00,13.6,72,1.1944444444444444,1025.1,22,1,0,5,0.0,98,0,75,61.0
2026-01-06 23:00:00,13.4,74,1.1388888888888888,1024.9,23,1,0,311,0.0,84,0,79,56.9
2026-01-07 00:00:00,12.5,83,1.3611111111111112,1024.8,0,2,0,294,0.0,59,0,82,49.0
2026-01-07 01:00:00,11.9,92,2.138888888888889,1025.2,1,2,0,298,0.0,2,0,85,45.9
2026-01-07 02:00:00,11.3,95,2.3333333333333335,1024.8,2,2,0,305,0.0,3,0,86,43.1
2026-01-07 03:00:00,11.1,96,2.4444444444444446,1024.9,3,2,0,313,0.0,4,0,87,40.4
2026-01-07 04:00:00,10.8,94,2.1944444444444446,1024.7,4,2,0,327,0.0,5,0,88,39.8
2026-01-07 05:00:00,10.4,92,1.8611111111111112,1024.8,5,2,0,336,0.0,2,0,89,41.2
2026-01-07 06:00:00,9.9,91,1.6666666666666665,1024.9,6,2,0,344,0.0,0,0,90,42.5
2026-01-07 07:00:00,11.2,79,2.25,1025.4,7,2,0,355,0.0,1,0,91,51.2
2026-01-07 08:00:00,13.6,71,2.694444444444444,1026.2,8,2,0,359,0.0,0,0,94,42.1
2026-01-07 09:00:00,15.5,49,3.7777777777777777,1027.2,9,2,0,24,0.0,0,0,97,20.1
2026-01-07 10:00:00,16.5,44,3.3888888888888884,1027.0,10,2,0,36,0.0,0,0,97,15.8
2026-01-07 11:00:00,17.5,39,3.0,1025.8,11,2,0,43,0.0,0,0,97,16.8
2026-01-07 12:00:00,18.5,38,2.75,1024.3,12,2,0,44,0.0,0,0,96,18.5
2026-01-07 13:00:00,18.7,41,2.305555555555556,1023.1,13,2,0,33,0.0,0,0,96,20.3
2026-01-07 14:00:00,19.2,41,1.9166666666666667,1021.8,14,2,0,25,0.0,0,0,96,21.8
2026-01-07 15:00:00,19.2,42,1.6666666666666665,1021.0,15,2,0,17,0.0,0,0,96,22.9
2026-01-07 16:00:00,19.0,42,1.4444444444444444,1021.0,16,2,0,4,0.0,0,0,96,23.7
2026-01-07 17:00:00,17.8,56,0.22222222222222224,1021.3,17,2,0,333,0.0,0,0,97,32.2
2026-01-07 18:00:00,15.9,56,0.2777777777777778,1021.8,18,2,0,202,0.0,0,0,98,59.6
2026-01-07 19:00:00,14.4,66,1.1388888888888888,1022.4,19,2,0,257,0.0,0,1,101,89.4
2026-01-07 20:00:00,14.5,66,0.4722222222222222,1023.2,20,2,0,283,0.0,0,1,108,116.2
2026-01-07 21:00:00,13.6,72,0.7777777777777777,1023.8,21,2,0,315,0.0,0,1,117,131.8
2026-01-07 22:00:00,12.8,77,0.888888888888889,1024.2,22,2,0,34,0.0,0,1,126,133.6
2026-01-07 23:00:00,11.7,80,1.6388888888888888,1024.6,23,2,0,76,0.0,1,1,134,125.7
2026-01-08 00:00:00,10.9,84,1.1111111111111112,1024.4,0,3,0,85,0.0,1,1,141,110.4
2026-01-08 01:00:00,10.8,87,0.9166666666666666,1024.6,1,3,0,45,0.0,5,1,147,97.6
2026-01-08 02:00:00,10.0,89,1.4444444444444444,1024.4,2,3,0,4,0.0,4,1,151,84.5
2026-01-08 03:00:00,10.2,82,2.0,1024.8,3,3,0,360,0.0,4,1,151,70.1
2026-01-08 04:00:00,10.0,79,1.8611111111111112,1024.8,4,3,0,355,0.0,3,1,152,58.7
2026-01-08 05:00:00,9.9,78,2.0277777777777777,1024.9,5,3,0,16,0.0,0,1,153,53.8
2026-01-08 06:00:00,10.0,77,2.2222222222222223,1025.1,6,3,0,10,0.0,0,1,153,54.4
2026-01-08 07:00:00,10.3,79,2.2222222222222223,1026.1,7,3,0,351,0.0,1,1,153,67.1
2026-01-08 08:00:00,12.2,72,2.25,1027.1,8,3,0,331,0.0,2,1,153,64.0
2026-01-08 09:00:00,14.9,63,1.777777777777778,1027.9,9,3,0,338,0.0,4,1,154,47.5
2026-01-08 10:00:00,17.1,50,2.5,1027.6,10,3,0,10,0.0,1,1,154,29.4
2026-01-08 11:00:00,18.6,40,2.833333333333333,1026.3,11,3,0,31,0.0,0,1,155,21.0
2026-01-08 12:00:00,19.5,36,2.388888888888889,1024.6,12,3,0,51,0.0,0,1,155,19.8
2026-01-08 13:00:00,19.7,36,2.3333333333333335,1023.4,13,3,0,48,0.0,0,1,155,20.9
2026-01-08 14:00:00,20.2,38,2.055555555555556,1022.0,14,3,0,41,0.0,0,1,155,22.5
2026-01-08 15:00:00,20.1,41,1.75,1021.3,15,3,0,31,0.0,0,1,155,24.0
2026-01-08 16:00:00,19.6,43,1.3333333333333333,1021.0,16,3,0,22,0.0,4,1,155,25.4
2026-01-08 17:00:00,18.3,56,0.19444444444444442,1021.1,17,3,0,76,0.0,9,1,155,38.9
2026-01-08 18:00:00,16.1,56,0.6388888888888888,1021.2,18,3,0,162,0.0,0,1,155,68.2
2026-01-08 19:00:00,15.1,61,1.472222222222222,1021.6,19,3,0,213,0.0,72,1,155,109.4
2026-01-08 20:00:00,15.1,61,1.1944444444444444,1021.9,20,3,0,202,0.0,66,1,156,135.5
2026-01-08 21:00:00,14.9,62,0.5,1022.1,21,3,0,246,0.0,91,1,156,148.5
2026-01-08 22:00:00,13.7,72,0.6944444444444444,1022.0,22,3,0,300,0.0,84,1,157,153.2
2026-01-08 23:00:00,12.3,81,0.9444444444444444,1021.9,23,3,0,72,0.0,97,1,157,152.3
2026-01-09 00:00:00,11.1,85,1.5555555555555554,1021.8,0,4,0,111,0.0,95,1,158,145.3
2026-01-09 01:00:00,11.1,84,1.1944444444444444,1021.8,1,4,0,132,0.0,92,1,158,139.7
2026-01-09 02:00:00,10.4,85,1.0555555555555556,1021.5,2,4,0,121,0.0,99,1,159,134.1
2026-01-09 03:00:00,10.6,84,0.3055555555555556,1021.2,3,4,0,99,0.0,95,1,160,130.9
2026-01-09 04:00:00,10.1,88,0.16666666666666666,1021.0,4,4,0,34,0.0,69,1,162,129.5
2026-01-09 05:00:00,9.3,93,0.5277777777777778,1021.0,5,4,0,22,0.0,80,1,163,127.1
2026-01-09 06:00:00,8.9,94,0.8055555555555555,1021.2,6,4,0,30,0.0,22,1,165,124.3
2026-01-09 07:00:00,9.4,98,0.888888888888889,1022.6,7,4,0,16,0.0,77,1,166,148.1
2026-01-09 08:00:00,11.9,84,1.1111111111111112,1023.3,8,4,0,21,0.0,67,1,168,139.2
2026-01-09 09:00:00,14.9,69,0.888888888888889,1023.9,9,4,0,19,0.0,38,1,170,106.6
2026-01-09 10:00:00,17.1,59,0.5,1023.6,10,4,0,11,0.0,37,1,171,89.9
2026-01-09 11:00:00,18.7,51,0.25,1022.7,11,4,0,191,0.0,74,1,172,72.4
2026-01-09 12:00:00,19.8,46,0.6944444444444444,1021.3,12,4,0,188,0.0,77,1,174,59.6
2026-01-09 13:00:00,20.0,44,0.4722222222222222,1020.0,13,4,0,198,0.0,89,1,174,53.8
2026-01-09 14:00:00,20.9,42,0.4722222222222222,1018.8,14,4,0,193,0.0,93,1,175,51.8
2026-01-09 15:00:00,20.9,42,0.6111111111111112,1018.0,15,4,0,194,0.0,88,1,176,51.2
2026-01-09 16:00:00,20.5,43,0.8055555555555555,1017.6,16,4,0,202,0.0,16,1,176,51.9
2026-01-09 17:00:00,19.0,58,0.6388888888888888,1017.7,17,4,0,212,0.0,91,1,177,75.7
2026-01-09 18:00:00,17.1,58,0.5277777777777778,1018.0,18,4,0,209,0.0,95,1,178,104.5
2026-01-09 19:00:00,16.6,60,0.3333333333333333,1018.5,19,4,0,141,0.0,10,1,179,134.6
2026-01-09 20:00:00,15.0,68,1.8888888888888888,1018.8,20,4,0,107,0.0,2,1,179,140.6
2026-01-09 21:00:00,14.3,69,2.638888888888889,1019.3,21,4,0,134,0.0,5,1,179,115.0
2026-01-09 22:00:00,13.3,77,2.2222222222222223,1019.5,22,4,0,144,0.0,38,1,178,90.3
2026-01-09 23:00:00,12.5,84,1.8055555555555556,1019.3,23,4,0,150,0.0,4,1,177,76.8
2026-01-10 00:00:00,11.7,89,1.5833333333333333,1018.9,0,5,1,152,0.0,17,1,175,70.3
2026-01-10 01:00:00,11.9,91,1.3055555555555556,1018.5,1,5,1,152,0.0,0,1,174,69.6
2026-01-10 02:00:00,11.4,92,0.6111111111111112,1017.9,2,5,1,99,0.0,0,1,172,71.9
2026-01-10 03:00:00,10.3,96,1.0833333333333333,1017.3,3,5,1,53,0.0,73,1,171,75.9
2026-01-10 04:00:00,9.9,97,1.1666666666666667,1017.4,4,5,1,43,0.0,59,1,170,78.9
2026-01-10 05:00:00,9.6,98,1.1111111111111112,1017.3,5,5,1,39,0.0,0,1,169,80.6
2026-01-10 06:00:00,9.4,97,0.9444444444444444,1017.8,6,5,1,43,0.0,0,1,168,85.2
2026-01-10 07:00:00,9.8,97,1.3888888888888888,1018.7,7,5,1,44,0.0,31,1,167,106.6
2026-01-10 08:00:00,12.0,86,1.2777777777777777,1019.3,8,5,1,39,0.0,0,1,166,100.4
2026-01-10 09:00:00,15.2,73,0.8611111111111112,1020.1,9,5,1,59,0.0,3,1,165,76.4
2026-01-10 10:00:00,17.6,65,0.8611111111111112,1020.2,10,5,1,97,0.0,1,1,164,61.7
2026-01-10 11:00:00,19.3,54,1.3055555555555556,1019.5,11,5,1,133,0.0,18,1,164,53.0
2026-01-10 12:00:00,20.5,46,1.6944444444444442,1018.4,12,5,1,137,0.0,21,1,163,47.5
2026-01-10 13:00:00,21.0,44,1.5277777777777777,1017.7,13,5,1,139,0.0,0,1,163,44.8
2026-01-10 14:00:00,21.9,41,1.6388888888888888,1016.9,14,5,1,153,0.0,0,1,163,43.8
2026-01-10 15:00:00,22.0,41,1.4166666666666665,1016.6,15,5,1,157,0.0,0,1,163,43.5
2026-01-10 16:00:00,21.7,42,0.8333333333333333,1016.8,16,5,1,155,0.0,0,1,162,44.6
2026-01-10 17:00:00,20.5,56,0.1388888888888889,1017.1,17,5,1,45,0.0,1,1,162,66.8
2026-01-10 18:00:00,17.8,57,0.7777777777777777,1017.6,18,5,1,18,0.0,1,1,162,96.2
2026-01-10 19:00:00,16.1,68,1.75,1018.7,19,5,1,55,0.0,7,1,162,127.6
2026-01-10 20:00:00,15.9,71,1.9166666666666667,1019.6,20,5,1,107,0.0,0,1,162,144.8
2026-01-10 21:00:00,14.9,78,1.25,1020.4,21,5,1,124,0.0,0,1,162,151.3
2026-01-10 22:00:00,14.1,83,1.3055555555555556,1021.0,22,5,1,118,0.0,25,1,163,147.6
2026-01-10 23:00:00,13.8,84,0.5833333333333334,1021.3,23,5,1,149,0.0,67,1,164,144.4
2026-01-11 00:00:00,13.4,87,0.3055555555555556,1021.6,0,6,1,189,0.0,72,1,165,145.3
2026-01-11 01:00:00,13.1,90,0.19444444444444442,1022.0,1,6,1,14,0.0,70,1,167,149.5
2026-01-11 02:00:00,12.6,91,0.25,1021.6,2,6,1,11,0.0,73,1,169,154.1
2026-01-11 03:00:00,11.9,94,1.0,1021.6,3,6,1,6,0.0,100,1,171,150.9
2026-01-11 04:00:00,12.9,90,1.6666666666666665,1021.7,4,6,1,9,0.0,97,1,172,140.6
2026-01-11 05:00:00,13.1,85,1.8055555555555556,1021.9,5,6,1,346,0.0,28,1,174,129.0
2026-01-11 06:00:00,12.2,82,2.3333333333333335,1022.4,6,6,1,353,0.0,38,1,175,116.4
2026-01-11 07:00:00,12.1,85,2.0,1023.0,7,6,1,341,0.0,49,1,175,142.5
2026-01-11 08:00:00,14.3,77,1.8888888888888888,1023.4,8,6,1,333,0.0,9,1,176,122.9
2026-01-11 09:00:00,17.0,60,1.8611111111111112,1024.0,9,6,1,360,0.0,2,1,177,92.9
2026-01-11 10:00:00,19.1,49,2.5833333333333335,1023.8,10,6,1,9,0.0,0,1,177,62.2
2026-01-11 11:00:00,20.6,43,2.1944444444444446,1023.1,11,6,1,20,0.0,0,1,177,52.9
2026-01-11 12:00:00,21.6,41,1.3611111111111112,1021.5,12,6,1,51,0.0,66,1,177,48.9
2026-01-11 13:00:00,22.0,38,0.9166666666666666,1020.3,13,6,1,119,0.0,9,1,177,46.9
2026-01-11 14:00:00,22.9,36,1.1666666666666667,1019.3,14,6,1,160,0.0,0,1,177,46.1
2026-01-11 15:00:00,22.9,37,1.611111111111111,1018.6,15,6,1,175,0.0,0,1,177,46.1
2026-01-11 16:00:00,22.4,38,2.111111111111111,1018.2,16,6,1,181,0.0,39,1,177,47.0
2026-01-11 17:00:00,20.5,52,1.3055555555555556,1017.8,17,6,1,208,0.0,4,1,177,70.5
2026-01-11 18:00:00,18.6,55,0.75,1017.8,18,6,1,238,0.0,9,1,177,100.1
2026-01-11 19:00:00,17.5,61,1.027777777777778,1018.3,19,6,1,137,0.0,11,1,177,122.5
2026-01-11 20:00:00,16.5,66,2.8055555555555554,1018.8,20,6,1,117,0.0,5,1,177,134.1
2026-01-11 21:00:00,15.4,70,2.5277777777777777,1019.2,21,6,1,142,0.0,0,1,177,128.1
2026-01-11 22:00:00,14.4,78,2.055555555555556,1019.3,22,6,1,154,0.0,0,1,177,108.3
2026-01-11 23:00:00,13.9,83,2.0833333333333335,1018.9,23,6,1,159,0.0,0,1,176,92.2
2026-01-12 00:00:00,13.7,86,2.2777777777777777,1018.6,0,0,0,165,0.0,0,1,175,84.1
2026-01-12 01:00:00,13.4,90,2.1944444444444446,1018.6,1,0,0,169,0.0,0,1,173,83.1
2026-01-12 02:00:00,12.7,93,1.6388888888888888,1018.3,2,0,0,160,0.0,0,1,172,87.3
2026-01-12 03:00:00,12.1,95,1.4166666666666665,1017.8,3,0,0,138,0.0,0,1,170,94.1
2026-01-12 04:00:00,11.9,96,1.472222222222222,1017.7,4,0,0,118,0.0,0,1,169,100.6
2026-01-12 05:00:00,11.9,97,1.611111111111111,1017.6,5,0,0,110,0.0,0,1,168,104.3
2026-01-12 06:00:00,11.9,98,1.611111111111111,1018.1,6,0,0,106,0.0,0,1,168,108.0
2026-01-12 07:00:00,11.9,98,1.6944444444444442,1019.3,7,0,0,88,0.0,38,1,167,96.6
2026-01-12 08:00:00,14.0,90,1.25,1020.1,8,0,0,74,0.0,22,1,166,91.3
2026-01-12 09:00:00,16.5,80,1.25,1020.9,9,0,0,85,0.0,22,1,166,72.4
2026-01-12 10:00:00,19.0,70,1.25,1020.7,10,0,0,106,0.0,23,1,165,57.0
2026-01-12 11:00:00,20.8,62,2.4722222222222223,1019.7,11,0,0,159,0.0,61,1,165,41.0
2026-01-12 12:00:00,21.5,56,2.0277777777777777,1018.5,12,0,0,164,0.0,62,1,165,35.5
2026-01-12 13:00:00,22.1,52,1.6388888888888888,1017.4,13,0,0,162,0.0,74,1,165,36.4
2026-01-12 14:00:00,23.0,49,1.3888888888888888,1016.4,14,0,0,161,0.0,99,1,164,38.3
2026-01-12 15:00:00,22.8,49,1.3611111111111112,1015.6,15,0,0,144,0.0,75,1,164,39.8
2026-01-12 16:00:00,22.8,48,1.2222222222222223,1015.7,16,0,0,122,0.0,100,1,164,41.0
2026-01-12 17:00:00,21.5,63,0.8055555555555555,1016.1,17,0,0,120,0.0,99,1,164,65.0
2026-01-12 18:00:00,20.5,60,0.41666666666666663,1016.5,18,0,0,14,0.0,30,1,164,89.4
2026-01-12 19:00:00,18.5,72,1.3611111111111112,1017.3,19,0,0,54,0.0,31,1,164,107.1
2026-01-12 20:00:00,17.8,77,1.4166666666666665,1018.4,20,0,0,94,0.0,34,1,163,130.4
2026-01-12 21:00:00,17.5,77,0.6388888888888888,1018.9,21,0,0,94,0.0,5,1,163,143.0
2026-01-12 22:00:00,17.1,77,0.3611111111111111,1019.1,22,0,0,180,0.0,4,1,163,150.9
2026-01-12 23:00:00,16.5,81,0.3055555555555556,1019.1,23,0,0,198,0.0,6,1,164,155.5
2026-01-13 00:00:00,15.9,83,0.38888888888888884,1019.1,0,1,0,247,0.0,0,1,166,154.6
2026-01-13 01:00:00,14.8,92,1.3611111111111112,1018.7,1,1,0,287,0.0,0,1,167,153.2
2026-01-13 02:00:00,14.4,93,1.5,1018.3,2,1,0,310,0.0,0,1,169,151.8
2026-01-13 03:00:00,13.8,96,1.472222222222222,1018.2,3,1,0,315,0.0,1,1,170,150.4
2026-01-13 04:00:00,13.2,97,1.3055555555555556,1018.3,4,1,0,317,0.0,4,1,172,148.5
2026-01-13 05:00:00,12.6,98,1.1666666666666667,1018.4,5,1,0,313,0.0,0,1,173,147.1
2026-01-13 06:00:00,12.4,98,1.25,1018.8,6,1,0,310,0.0,0,1,174,147.1
2026-01-13 07:00:00,12.6,100,1.8888888888888888,1019.5,7,1,0,325,0.0,98,1,174,156.9
2026-01-13 08:00:00,14.1,95,1.6388888888888888,1020.0,8,1,0,325,0.0,78,1,176,133.6
2026-01-13 09:00:00,17.0,80,1.6944444444444442,1020.7,9,1,0,317,0.0,1,1,177,113.9
2026-01-13 10:00:00,19.6,66,1.777777777777778,1020.5,10,1,0,331,0.0,0,1,178,77.5
2026-01-13 11:00:00,21.4,56,1.5833333333333333,1019.7,11,1,0,349,0.0,0,1,178,53.9
2026-01-13 12:00:00,22.7,50,1.2222222222222223,1018.0,12,1,0,353,0.0,0,1,178,48.9
2026-01-13 13:00:00,23.1,46,0.7222222222222222,1016.4,13,1,0,335,0.0,0,1,179,50.9
2026-01-13 14:00:00,24.2,44,0.4722222222222222,1015.1,14,1,0,283,0.0,0,1,179,52.4
2026-01-13 15:00:00,24.0,44,0.5833333333333334,1014.3,15,1,0,239,0.0,4,1,179,54.5
2026-01-13 16:00:00,23.6,45,0.888888888888889,1013.7,16,1,0,207,0.0,2,1,180,57.2
2026-01-13 17:00:00,22.0,59,1.0555555555555556,1013.7,17,1,0,185,0.0,0,1,180,80.3
2026-01-13 18:00:00,19.4,62,1.75,1013.9,18,1,0,167,0.0,0,1,180,112.2
2026-01-13 19:00:00,18.6,63,1.777777777777778,1014.0,19,1,0,151,0.0,0,1,181,139.7
2026-01-13 20:00:00,18.4,63,2.111111111111111,1014.3,20,1,0,126,0.0,0,1,181,155.5
2026-01-13 21:00:00,17.7,70,3.333333333333333,1014.7,21,1,0,145,0.0,0,1,182,142.5
2026-01-13 22:00:00,16.4,79,2.5277777777777777,1015.0,22,1,0,153,0.0,0,1,182,115.7
2026-01-13 23:00:00,15.7,83,2.388888888888889,1015.0,23,1,0,158,0.0,0,1,181,98.7
2026-01-14 00:00:00,15.2,86,2.2777777777777777,1014.7,0,2,0,157,0.0,0,1,180,84.8
2026-01-14 01:00:00,15.0,90,2.138888888888889,1014.4,1,2,0,152,0.0,0,1,178,75.9
2026-01-14 02:00:00,14.6,94,1.777777777777778,1014.0,2,2,0,135,0.0,0,1,177,71.9
2026-01-14 03:00:00,14.3,96,1.75,1013.5,3,2,0,114,0.0,0,1,175,71.2
2026-01-14 04:00:00,14.0,97,1.8888888888888888,1013.4,4,2,0,102,0.0,2,1,173,72.2
2026-01-14 05:00:00,13.7,98,1.8333333333333333,1013.3,5,2,0,99,0.0,5,1,172,73.1
2026-01-14 06:00:00,13.5,98,1.6666666666666665,1013.8,6,2,0,95,0.0,7,1,170,75.0
2026-01-14 07:00:00,13.9,98,1.7222222222222223,1014.8,7,2,0,75,0.0,27,1,168,92.7
2026-01-14 08:00:00,15.9,91,1.472222222222222,1015.4,8,2,0,78,0.0,27,1,167,90.3
2026-01-14 09:00:00,18.3,83,1.611111111111111,1015.9,9,2,0,99,0.0,20,1,166,80.8
2026-01-14 10:00:00,20.9,70,3.1111111111111107,1016.1,10,2,0,158,0.0,67,1,165,64.5
2026-01-14 11:00:00,22.2,62,3.0277777777777777,1015.4,11,2,0,160,0.0,38,1,165,53.2
2026-01-14 12:00:00,23.9,54,2.972222222222222,1013.7,12,2,0,160,0.0,86,1,165,48.8
2026-01-14 13:00:00,23.8,55,2.888888888888889,1012.5,13,2,0,150,0.0,98,1,165,49.0
2026-01-14 14:00:00,24.1,54,3.5277777777777777,1011.6,14,2,0,125,0.0,100,1,165,50.3
2026-01-14 15:00:00,24.3,54,3.888888888888889,1010.8,15,2,0,116,0.0,59,1,165,50.4
2026-01-14 16:00:00,24.1,55,3.638888888888889,1010.6,16,2,0,119,0.0,13,1,165,50.6
2026-01-14 17:00:00,23.3,58,2.1666666666666665,1010.9,17,2,0,119,0.0,5,1,165,60.5
2026-01-14 18:00:00,21.3,67,3.861111111111111,1011.8,18,2,0,126,0.0,28,1,164,72.4
2026-01-14 19:00:00,20.0,74,3.4444444444444446,1013.2,19,2,0,126,0.0,81,1,163,68.7
2026-01-14 20:00:00,19.5,76,3.2499999999999996,1013.7,20,2,0,124,0.0,5,1,162,57.7
2026-01-14 21:00:00,18.5,82,2.3333333333333335,1014.4,21,2,0,135,0.0,17,1,160,49.4
2026-01-14 22:00:00,17.8,85,1.8055555555555556,1015.1,22,2,0,129,0.0,15,1,158,48.3
2026-01-14 23:00:00,16.9,90,1.3611111111111112,1015.3,23,2,0,129,0.0,27,1,156,51.5
2026-01-15 00:00:00,16.4,93,1.1666666666666667,1015.5,0,3,0,115,0.0,30,1,155,55.8
2026-01-15 01:00:00,16.6,94,1.0555555555555556,1015.4,1,3,0,98,0.0,100,1,154,60.8
2026-01-15 02:00:00,17.1,92,0.9166666666666666,1014.9,2,3,0,68,0.0,100,1,154,64.7
2026-01-15 03:00:00,17.2,92,0.75,1014.6,3,3,0,48,0.0,99,1,154,67.5
